acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0031533	mRNA cap methyltransferase complex	SPAC644.04	pct1	RNA 5'-triphosphatase	ISS	GO_REF:0000024	PomBase
GO:0031533	mRNA cap methyltransferase complex	SPBC2F12.08c	ceg1	mRNA guanylyltransferase Ceg1	ISS	GO_REF:0000024	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPAC1556.08c	cbs2	serine/threonine protein kinase AMPK (gamma) subunit Cbs2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPAC1556.08c	cbs2	serine/threonine protein kinase AMPK (gamma) subunit Cbs2	IPI	PMID:19371376	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPCC1919.03c	amk2	serine/threonine protein kinase AMPK (beta) regulatory subunit Amk2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPCC74.03c	ssp2	serine/threonine protein kinase AMPK catalytic (alpha) subunit Ssp2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031595	nuclear proteasome complex	SPAC1420.03	rpn501	19S proteasome regulatory subunit Rpn501	IDA	PMID:12553909	PomBase
GO:0031595	nuclear proteasome complex	SPAC31G5.13	rpn11	19S proteasome regulatory subunit, ubiquitin-specific protease subunit Rpn11	HDA	PMID:20838651	PomBase
GO:0031595	nuclear proteasome complex	SPAC31G5.13	rpn11	19S proteasome regulatory subunit, ubiquitin-specific protease subunit Rpn11	IDA	PMID:9822592	PomBase
GO:0031595	nuclear proteasome complex	SPAPB8E5.02c	rpn502	19S proteasome regulatory subunit Rpn502	IDA	PMID:12553909	PomBase
GO:0031595	nuclear proteasome complex	SPBC409.06	uch2	ubiquitin C-terminal hydrolase Uch2	HDA	PMID:20838651	PomBase
GO:0031595	nuclear proteasome complex	SPBP19A11.03c	mts4	19S proteasome regulatory subunit Rpn1/Mts4	IPI	PMID:9822592	PomBase
GO:0031617	NMS complex	SPAC27F1.04c	nuf2	NMS complex subunit Nuf2	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPAC29E6.04	nnf1	NMS complex subunit Nnf1	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPAC688.02c	mis14	NMS complex subunit Mis14/Nsl1	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPAPB17E12.06	sos7	NMS complex subunit Sos7	IPI	PMID:22711988	PomBase
GO:0031617	NMS complex	SPBC11C11.03	ndc80	NMS complex subunit Ndc80	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPBC336.08	spc24	NMS complex subunit Spc24	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPBC409.04c	mis12	NMS complex subunit Mis12	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPBC409.09c	mis13	NMS complex subunit Mis13/Dsn1	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPCC1020.02	spc7	NMS complex subunit, Spc105/KNL-1 family member, blinkin, Spc7	IDA	PMID:16079914	PomBase
GO:0031617	NMS complex	SPCC188.04c	spc25	NMS complex subunit Spc25	IDA	PMID:16079914	PomBase
GO:0031931	TORC1 complex	SPAC57A7.11	mip1	TORC1 substrate adaptor, WD repeat protein, Raptor homolog Mip1	IDA	PMID:17046992,PMID:17261596,PMID:22645648	PomBase
GO:0031931	TORC1 complex	SPBC216.07c	tor2	TORC1 serine/threonine protein kinase Tor2	IDA	PMID:17046992,PMID:17261596,PMID:18076573,PMID:22645648	PomBase
GO:0031931	TORC1 complex	SPBC21B10.05c	pop3	TORC1/2 complex WD repeat protein Pop3/Wat1/Lst8	IDA	PMID:17046992,PMID:17261596	PomBase
GO:0031931	TORC1 complex	SPBP18G5.03	toc1	Tor complex Tor2 interacting protein 1	IPI	PMID:18076573	PomBase
GO:0031931	TORC1 complex	SPCC162.12	tco89	TORC1 subunit Tco89	IDA	PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPAC6B12.03c	bit2	HbrB family protein involved in TOR signaling Bit2	IBA	PMID:21873635	GO_Central
GO:0031932	TORC2 complex	SPAPYUG7.02c	sin1	MAP kinase and TOR substrate adaptor Sin1	IDA	PMID:17261596,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPBC12C2.02c	ste20	Rictor homolog, Ste20	IDA	PMID:17261596,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPBC21B10.05c	pop3	TORC1/2 complex WD repeat protein Pop3/Wat1/Lst8	IDA	PMID:17261596	PomBase
GO:0031932	TORC2 complex	SPBC30D10.10c	tor1	TORC2 serine/threonine protein kinase Tor1	IDA	PMID:17046992,PMID:17261596,PMID:18076573,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPCC777.08c	bit61	Protor homolog, Bit61	IDA	PMID:22645648	PomBase
GO:0031942	i-AAA complex	SPAP27G11.02	mgr3	TPR repeat protein, involved in mitochondrial protein turnover	ISO	GO_REF:0000024	PomBase
GO:0031942	i-AAA complex	SPCC965.04c	yme1	mitochondrial inner membrane i-AAA protease complex subunit Yme1	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC1093.05	hca4	ATP-dependent RNA helicase Hca4	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC1565.05	utp8	t-UTP complex subunit Utp8	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC18B11.06	lcp5	U3 snoRNP-associated protein Lcp5	IBA	PMID:21873635	GO_Central
GO:0032040	small-subunit processome	SPAC18G6.06	utp11	U3 snoRNP-associated protein Utp11	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC18G6.07c	mra1	rRNA (pseudouridine) methyltransferase Mra1	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC18G6.14c	rps7	40S ribosomal protein S7	IBA	PMID:21873635	GO_Central
GO:0032040	small-subunit processome	SPAC19A8.07c	imp4	U3 snoRNP-associated protein Imp4	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC19D5.05c	imp3	U3 snoRNP-associated protein Imp3	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC1B3.13	nan1	U3 snoRNP-associated WD repeat protein Nan1/Utp17	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC20H4.01	utp5	U3 snoRNP-associated protein Utp5	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC23C11.03	mpp10	U3 snoRNP-associated protein Mpp10	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC23G3.06	nop58	U3 snoRNP protein Nop58	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC2E1P5.05	rrp9	U3 snoRNP-associated protein Rrp9	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC57A7.06	utp14	U3 snoRNP protein Utp14	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC607.03c	snu13	U3 snoRNP-associated protein Snu13	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC959.03c	utp7	U3 snoRNP-associated protein Utp7	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAPB1A10.06c	dhx37	ATP-dependent RNA helicase Dhx37	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC1604.06c	noc4	CBF/Mak21 family Noc4	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC19F5.02c	utp4	U3 snoRNP-associated WD repeat protein Utp4	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC1A4.07c	sof1	U3 snoRNP-associated protein Sof1	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC23E6.04c	utp10	U3 snoRNP-associated protein Utp10	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC244.02c	utp6	U3 snoRNP-associated protein Utp6	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC25B2.05	mis3	rRNA processing protein Mis3	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC29A3.06	utp18	CGI-48 family Utp18	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC2D10.10c	fib1	fibrillarin, rRNA methyltransferase	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC32H8.04c	utp24	18S rRNA endonuclease Utp24	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC3B8.09	utp3	U3 snoRNP-associated protein Utp3	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC3D6.12	dip2	U3 snoRNA associated protein Dip2	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC3F6.04c	nop14	U3 snoRNP protein Nop14	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC4.02c	SPBC4.02c	rRNA 2'-O-methyltransferase fibrillarin-like	IBA	PMID:21873635	GO_Central
GO:0032040	small-subunit processome	SPBC428.19c	utp15	U3 snoRNP-associated WD repeat protein Utp15	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC56F2.04	utp20	U3 snoRNP protein Utp20	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC646.10c	nop56	U3 snoRNP protein Nop56	IEA	GO_REF:0000002	InterPro
GO:0032040	small-subunit processome	SPBC713.04c	pwp2	U3 snoRNP-associated protein Utp1	IBA	PMID:21873635	GO_Central
GO:0032040	small-subunit processome	SPBC776.08c	utp22	small-subunit processome, UTP-C complex subunit Utp22	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBP8B7.10c	utp16	U3 snoRNP-associated protein Utp16	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC1183.07	rrp5	U3 snoRNP-associated protein Rrp5	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC1672.07	utp21	U3 snoRNP-associated protein Utp21	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC16A11.02	utp13	U3 snoRNP-associated protein Utp13	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC18.12c	utp23	rRNA processing protein Utp23	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC1827.01c	utp25	U3 associated protein Utp25	NAS	GO_REF:0000051	PomBase
GO:0032040	small-subunit processome	SPCC330.09	enp2	rRNA processing protein Enp2	IBA	PMID:21873635	GO_Central
GO:0032040	small-subunit processome	SPCC576.08c	rps2	40S ribosomal protein S2	ISO	GO_REF:0000024	PomBase
GO:0032044	DSIF complex	SPAC23C4.19	spt5	DSIF transcription elongation factor complex subunit Spt5	IDA	PMID:19460865	PomBase
GO:0032044	DSIF complex	SPBC21C3.16c	spt4	DSIF transcription elongation factor complex subunit Spt4	IDA	PMID:19460865	PomBase
GO:0032045	guanyl-nucleotide exchange factor complex	SPAC4D7.09	tif223	translation initiation factor eIF2B gamma subunit	IBA	PMID:21873635	GO_Central
GO:0032116	SMC loading complex	SPAC1687.18c	ssl3	cohesin loading factor Ssl3	IDA	PMID:16682348,PMID:24291789	PomBase
GO:0032116	SMC loading complex	SPAC31A2.05c	mis4	cohesin loading factor (adherin) Mis4/Scc2	IDA	PMID:16682348,PMID:24291789	PomBase
GO:0032133	chromosome passenger complex	SPBC336.15	pic1	chromosome passenger complex subunit, INCENP ortholog Pic1	TAS	PMID:16199817	PomBase
GO:0032133	chromosome passenger complex	SPBC725.12	nbl1	Borealin homolog Nbl1	IDA	PMID:19570910	PomBase
GO:0032133	chromosome passenger complex	SPCC320.13c	ark1	Aurora-B kinase Ark1	IDA	PMID:11554922	PomBase
GO:0032133	chromosome passenger complex	SPCC962.02c	bir1	survivin, Bir1	IDA	PMID:11554922	PomBase
GO:0032151	mitotic septin complex	SPAC4F10.11	spn1	mitotic septin Spn1	IDA	PMID:15385632	PomBase
GO:0032151	mitotic septin complex	SPAC821.06	spn2	mitotic and meiotic (sporulation) septin Spn2	IDA	PMID:15385632	PomBase
GO:0032151	mitotic septin complex	SPAC9G1.11c	spn4	mitotic septin Spn4	IDA	PMID:15385632	PomBase
GO:0032151	mitotic septin complex	SPBC16A3.01	spn3	mitotic septin Spn3	IDA	PMID:15385632	PomBase
GO:0032152	meiotic septin complex	SPAC24C9.15c	spn5	meiotic septin Spn5	IDA	PMID:20123972	PomBase
GO:0032152	meiotic septin complex	SPAC821.06	spn2	mitotic and meiotic (sporulation) septin Spn2	IDA	PMID:20123972	PomBase
GO:0032152	meiotic septin complex	SPBC19F8.01c	spn7	meiotic septin Spn7	IDA	PMID:20123972	PomBase
GO:0032152	meiotic septin complex	SPCC188.12	spn6	meiotic (sporulation) septin Spn6	IDA	PMID:20123972	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPAC16C9.05	cph1	Clr6 histone deacetylase associated PHD finger protein Cph1	IDA	PMID:17450151,PMID:19040720	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPAC23C11.15	pst2	Clr6 histone deacetylase complex subunit Pst2	IDA	PMID:12773392,PMID:17450151,PMID:19040720	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPAC23H4.12	alp13	MRG family Clr6 histone deacetylase complex subunit Alp13	IDA	PMID:12773392,PMID:17450151,PMID:19040720	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPAC29A4.18	prw1	Clr6 histone deacetylase complex subunit Prw1	IDA	PMID:12773392,PMID:17450151,PMID:19040720	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPAC2F7.07c	cph2	Clr6 histone deacetylase associated PHD-finger protein Cph2	IDA	PMID:17450151,PMID:19040720	PomBase
GO:0032221	Rpd3S/Clr6-CII complex	SPBC36.05c	clr6	histone deacetylase (class I) H3-K9 specific Clr6	IDA	PMID:12773392,PMID:17450151,PMID:19040720	PomBase
GO:0032299	ribonuclease H2 complex	SPAC12B10.15c	rnh203	ribonuclease H2 complex subunit Rnh203	ISO	GO_REF:0000024	PomBase
GO:0032299	ribonuclease H2 complex	SPAC4G9.02	rnh201	ribonuclease H2 complex subunit Rnh201	ISO	GO_REF:0000024	PomBase
GO:0032299	ribonuclease H2 complex	SPBC1347.08c	rnh202	ribonuclease H2 complex subunit Rnh202	ISO	GO_REF:0000024	PomBase
GO:0032389	MutLalpha complex	SPAC19G12.02c	pms1	MutL family mismatch-repair protein Pms1	IBA	PMID:21873635	GO_Central
GO:0032476	decaprenyl diphosphate synthase complex	SPAC19G12.12	dlp1	decaprenyl diphosphate synthase subunit 2 Dlp1	IPI	PMID:14519123	PomBase
GO:0032476	decaprenyl diphosphate synthase complex	SPBPJ4664.01	dps1	decaprenyl diphosphate synthase subunit Dps1	IPI	PMID:14519123	PomBase
GO:0032545	CURI complex	SPBC776.08c	utp22	small-subunit processome, UTP-C complex subunit Utp22	IBA	PMID:21873635	GO_Central
GO:0032545	CURI complex	SPBC776.17	rrp7	rRNA processing protein Rrp7	IBA	PMID:21873635	GO_Central
GO:0032783	super elongation complex	SPAC6G9.15c	ebp1	Ell binding protein Ebp1	IDA	PMID:30102332	PomBase
GO:0032783	super elongation complex	SPBP23A10.14c	ell1	RNA polymerase II transcription elongation factor Ell1	IDA	PMID:17150956,PMID:30102332	PomBase
GO:0032783	super elongation complex	SPCC1223.10c	eaf1	RNA polymerase II transcription elongation factor Eaf1	IDA	PMID:17150956,PMID:30102332	PomBase
GO:0032797	SMN complex	SPAC19B12.12c	yip11	SMN complex subunit Yip11/Gem2	IDA	PMID:33754639	UniProt
GO:0032797	SMN complex	SPAC2G11.08c	smn1	SMN complex subunit Smn1/Gem1	IDA	PMID:33754639	PomBase
GO:0032797	SMN complex	SPAC4D7.15	gem6	SMN complex subunit Gem6	IDA	PMID:33754639	PomBase
GO:0032797	SMN complex	SPAPB17E12.02	yip12	SMN complex subunit Yip12/Gem2	IBA	PMID:21873635	GO_Central
GO:0032797	SMN complex	SPBC16H5.15	gem8	SMN complex subunit Gem8	IDA	PMID:33754639	PomBase
GO:0032797	SMN complex	SPBC32F12.16	gem7	SMN complex subunit Gem7	IDA	PMID:33754639	PomBase
GO:0032798	Swi5-Sfr1 complex	SPBC28F2.07	sfr1	recombination mediator Sfr1	IDA	PMID:14663140,PMID:16921379,PMID:22033972,PMID:22405003,PMID:24186976	PomBase
GO:0032798	Swi5-Sfr1 complex	SPBC28F2.07	sfr1	recombination mediator Sfr1	IPI	PMID:23324799	PomBase
GO:0032798	Swi5-Sfr1 complex	SPBC409.03	swi5	recombination mediator Swi5	IDA	PMID:14663140,PMID:16921379,PMID:22405003,PMID:24186976	PomBase
GO:0032798	Swi5-Sfr1 complex	SPBC409.03	swi5	recombination mediator Swi5	IPI	PMID:23324799	PomBase
GO:0032807	DNA ligase IV complex	SPAC6G9.16c	xrc4	XRCC4 nonhomologous end joining factor Xrc4	IPI	PMID:24847916	PomBase
GO:0032807	DNA ligase IV complex	SPCC1183.05c	lig4	DNA repair ligase Lig4	IPI	PMID:24847916	PomBase
GO:0032807	DNA ligase IV complex	SPCC24B10.14c	xlf1	XRCC4-like nonhomologous end joining factor, Cernunnon Xlf1/Nej1	TAS	PMID:17151234	PomBase
GO:0032865	ERMES complex	SPAC17H9.17c	mdm10	ERMES and SAM complex subunit Mdm10	ISO	GO_REF:0000024	PomBase
GO:0032865	ERMES complex	SPBC19C2.11c	mdm34	ERMES complex subunit, membrane tether and lipid transfer protein Mdm34	ISO	GO_REF:0000024	PomBase
GO:0032865	ERMES complex	SPBC27B12.01c	mmm1	ERMES complex subunit, membrane tether and lipid transfer protein Mmm1	ISO	GO_REF:0000024	PomBase
GO:0032865	ERMES complex	SPBC28F2.06c	mdm12	ERMES complex subunit, membrane tether and lipid transfer protein Mdm12	ISO	GO_REF:0000024	PomBase
GO:0032865	ERMES complex	SPCC320.04c	gem1	ERMES complex GTPase subunit Gem1	ISO	GO_REF:0000024	PomBase
GO:0032936	SREBP-SCAP complex	SPBC19C2.09	sre1	DNA-binding transcription factor, sterol regulatory element binding protein Sre1	IPI	PMID:15797383	PomBase
GO:0032936	SREBP-SCAP complex	SPBC3B9.15c	scp1	Sre1 cleavage activating protein, Scap Scp1	IPI	PMID:15797383	PomBase
GO:0033062	Rhp55-Rhp57 complex	SPAC20H4.07	rad57	DNA recombinatin mediator, RecA family ATPase Rad57/Rhp57	NAS	GO_REF:0000051	PomBase
GO:0033062	Rhp55-Rhp57 complex	SPAC3C7.03c	rad55	DNA recombination mediator, RecA family ATPase Rad55/Rhp55	NAS	GO_REF:0000051	PomBase
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	SPAC3C7.03c	rad55	DNA recombination mediator, RecA family ATPase Rad55/Rhp55	IBA	PMID:21873635	GO_Central
GO:0033065	Rad51C-XRCC3 complex	SPAC3C7.03c	rad55	DNA recombination mediator, RecA family ATPase Rad55/Rhp55	IBA	PMID:21873635	GO_Central
GO:0033167	ARC complex	SPAC13G7.07	arb2	argonaute binding protein 2	IDA	PMID:17310250	PomBase
GO:0033167	ARC complex	SPAC140.03	arb1	argonaute inhibitor protein 1	IDA	PMID:17310250	PomBase
GO:0033167	ARC complex	SPCC736.11	ago1	argonaute	IDA	PMID:17310250	PomBase
GO:0033176	proton-transporting V-type ATPase complex	SPAC8C9.16c	oxr1	V-type ATPase inhibitor and disassembly protein in response to oxidative stress Oxr1	ISO	GO_REF:0000024	PomBase
GO:0033185	dolichol-phosphate-mannose synthase complex	SPAC31G5.16c	dpm1	dolichyl-phosphate beta-D-mannosyltransferase catalytic subunit Dpm1	ISO	GO_REF:0000024	PomBase
GO:0033185	dolichol-phosphate-mannose synthase complex	SPBC1677.02	dpm3	dolichol-phosphate mannosyltransferase subunit 3	ISO	GO_REF:0000024	PomBase
GO:0033185	dolichol-phosphate-mannose synthase complex	SPBC21B10.11	dpm2	dolichol-phosphate mannosyltransferase regulatory subunit Dpm2	ISO	GO_REF:0000024	PomBase
GO:0033186	CAF-1 complex	SPAC25H1.06	pcf3	CAF assembly factor (CAF-1) complex subunit C, Pcf3	IDA	PMID:18761674	PomBase
GO:0033186	CAF-1 complex	SPAC26H5.03	pcf2	CAF assembly factor (CAF-1) complex subunit B, Pcf2	IDA	PMID:18761674	PomBase
GO:0033186	CAF-1 complex	SPBC29A10.03c	pcf1	CAF assembly factor (CAF-1) complex large subunit Pcf1	IDA	PMID:18761674	PomBase
GO:0033193	Lsd1/2 complex	SPAC23E2.02	lsd2	histone demethylase SWIRM2	IDA	PMID:17434129,PMID:17440621	PomBase
GO:0033193	Lsd1/2 complex	SPAC30D11.08c	phf2	Lsd1/2 complex PHD finger protein Phf2	IDA	PMID:17434129,PMID:17440621	PomBase
GO:0033193	Lsd1/2 complex	SPBC146.09c	lsd1	histone demethylase SWIRM1	IDA	PMID:17434129,PMID:17440621	PomBase
GO:0033193	Lsd1/2 complex	SPCC4G3.07c	phf1	PHD finger protein Phf1	IDA	PMID:17434129,PMID:17440621	PomBase
GO:0033203	DNA helicase A complex	SPCC737.07c	SPCC737.07c	DNA polymerase alpha-associated DNA helicase A	ISO	GO_REF:0000024	PomBase
GO:0033254	vacuolar transporter chaperone complex	SPAC14C4.11	vtc2	vacuolar transporter chaperone (VTC) complex polyphosphate synthetase subunit Vtc2/3	ISO	GO_REF:0000024	PomBase
GO:0033254	vacuolar transporter chaperone complex	SPBC21B10.04c	nrf1	vacuolar transporter chaperone (VTC) complex, GTPase regulator subunit Nrf1	ISO	GO_REF:0000024	PomBase
GO:0033254	vacuolar transporter chaperone complex	SPCC1322.14c	vtc4	vacuolar transporter chaperone (VTC) complex subunit	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPAC17A2.06c	vps8	CORVET complex WD repeat subunit Vps8	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPAC823.12	vps11	HOPs/CORVET complex ubiquitin protein ligase E3 subunit Vps11	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPAC824.05	vps16	HOPS/CORVET complex subunit Vps16	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPBC1703.15c	vps33	HOPS/CORVET complex subunit, vacuolar sorting protein Vps33	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPCC364.05	vps3	CORVET complex WD repeat subunit Vps3	ISO	GO_REF:0000024	PomBase
GO:0033263	CORVET complex	SPCC790.02	pep3	HOPS/CORVET complex subunit, ubiquitin-protein ligase E3 Pep3/Vps18	ISO	GO_REF:0000024	PomBase
GO:0033290	eukaryotic 48S preinitiation complex	SPAC1751.03	tif313	translation initiation factor eIF3m	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPAC25G10.08	tif302	translation initiation factor eIF3b (p84)	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPAC2F7.05c	tif5	translation initiation factor eIF5, Tif5	ISO	GO_REF:0000024	PomBase
GO:0033290	eukaryotic 48S preinitiation complex	SPAC3A12.13c	tif310	translation initiation factor eIF3j (p35)	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPAC3G9.09c	tif211	translation initiation factor eIF2 alpha subunit	IBA	PMID:21873635	GO_Central
GO:0033290	eukaryotic 48S preinitiation complex	SPAC4A8.16c	tif303	translation initiation factor eIF3c	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPAC4D7.05	sum1	translation initiation factor eIF3i	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPAC56F8.03	tif52	translation initiation factor eIF5B Tif52	ISO	GO_REF:0000024	PomBase
GO:0033290	eukaryotic 48S preinitiation complex	SPAC821.05	tif308	translation initiation factor eIF3h (p40)	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPBC17D11.05	tif301	translation initiation factor eIF3a	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPBC18H10.03	tif307	translation initiation factor eIF3g	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPBC4C3.07	tif306	translation initiation factor eIF3f	IEA	GO_REF:0000104	UniProt
GO:0033290	eukaryotic 48S preinitiation complex	SPBC646.09c	int6	translation initiation factor eIF3e	IEA	GO_REF:0000104	UniProt
GO:0033309	SBF transcription complex	SPAC22F3.09c	res2	MBF transcription factor complex subunit Res2	IBA	PMID:21873635	GO_Central
GO:0033309	SBF transcription complex	SPBC336.12c	cdc10	DNA-binding transcription factor, MBF transcription factor complex subunit Cdc10	IBA	PMID:21873635	GO_Central
GO:0033309	SBF transcription complex	SPBC725.16	res1	MBF transcription factor complex subunit Res1	IBA	PMID:21873635	GO_Central
GO:0033309	SBF transcription complex	SPBC800.02	whi5	SBF complex transcription corepressor, Whi5	IBA	PMID:21873635	GO_Central
GO:0033503	HULC complex	SPAC18B11.07c	rhp6	histone H2B-K119 ubiquitin ligase complex (HULC), ubiquitin conjugating enzyme E2 subunit Rhp6/Rad6	IDA	PMID:17363370	PomBase
